Hotel_name,Review_Title,Review_Text,Sentiment,Rating_Percentage,Review_Text_TR
The Raintree,Good Hotel.,Excellent hotel with great staff. Would greatly recommend.,3,100,Harika personel ile mükemmel otel. Büyük tavsiye ederim.
The Raintree,nice hotel with costly add ons,"Hotel room is great, and the staff are very helpful. Located on Anna Salai, So forget taking a walk to get to nearby places. Add ons like lunch/dinner buffet costs too much- but this is expected. One thing I did not like is the presence of too many staffs and the  'vanakkam' they perform at the front door-I did not need that every time I come in- just a smile would have been enough. But the hotel as such no complaints.",3,80,"Otel odası harika ve personel çok yararlı. Anna Salai'de bulunan, bu yüzden yakındaki yerlere ulaşmak için bir yürüyüş yapmayı unutun. Öğle yemeği/akşam yemeği büfesi gibi onlar çok fazla maliyet- ama bu bekleniyor. Sevmediğim bir şey, çok fazla personelin varlığı ve ön kapıda gerçekleştirdikleri 'vanakkam'- her geldiğimde sadece bir gülümseme yeterli olurdu. Ama otel böyle bir şikayet gibi."
The Raintree,Very nice and comfortable hotel. Very good service,This was my second visit. Enjoyed our stay very much. Will definitely stay at The Raintree when I am Chennai next.,3,100,Bu benim ikinci ziyaretimdi. Bizim kalmak çok zevk. Ben Chennai bir sonraki olduğumda kesinlikle Raintree kalmak.
The Raintree,PERSONAL,The hotel location is good... but the beds are very bad and old. The shower room was not all clean.,2,60,Otel konumu iyi ... ama yataklar çok kötü ve eski. Duş odası hepsi temiz değildi.
The Raintree,Excellent stay,Very good experience. All very attentive staff and very good location,3,100,Çok iyi bir deneyim. Tüm çok özenli personel ve çok iyi konum
The Raintree,,"Facilities: Top of the line; Value: Fantastic; Service: Outstanding; Cleanliness: Immaculate; 
the perfect base for any visitor to Chennai - I'll be back",3,100,"Tesisler: Çizginin Üstü; Değer: Fantastik; Hizmet: olağanüstü; Temizlik: Tertemiz; 
Chennai'ye herhangi bir ziyaretçi için mükemmel bir temel - geri döneceğim"
Lemon Tree Chennai,,The service could improve. A lot of time taken for room service.,3,80,Hizmet gelişebilir. Oda servisi için çok zaman alınmıştır.
Lemon Tree Chennai,make it more convenient,"While we appreciate the staff & service, the bathroom taps, dustbins, cleaning of WC, ventilation in the room (windows are permanently closed) need your attention.  Please check and make it right. We really had to adjust.",2,60,"Personel ve hizmeti takdir ederken, banyo muslukları, çöp kutuları, WC temizliği, odada havalandırma (pencereler kalıcı olarak kapalı) dikkatinize ihtiyaç duyar.  Lütfen kontrol edin ve doğru yapın. Gerçekten ayarlamak zorunda kaldık."
Lemon Tree Chennai,Good hotel,Good service and fairly comfortable stay,3,80,İyi hizmet ve oldukça rahat konaklama
Lemon Tree Chennai,Clean Hotel but not a lemon tree Std,"Rooms need a make over.
kettle is old & not in good condition.
Not upto Lemon Tree standard",2,60,"Odaların bir makaraya ihtiyacı var.
Kettle eski ve iyi durumda değil.
Limon ağacı standardına kadar değil"
Lemon Tree Chennai,Overnight stay for airport connection,"Good hotel and room. Not too far from the airport - about 15 mins. Helpful staff, restaurant maybe overpriced but not bad. Bed was comfortable and clean. Free WiFi wasn't really good. Overall quite satisfied.",3,100,"İyi otel ve oda. Havaalanından çok uzak değil - yaklaşık 15 dakika. Yararlı personel, restoran belki overpriced ama kötü değil. Yatakta rahat ve temiz. Ücretsiz wifi gerçekten iyi değildi. Genel olarak oldukça memnun."
Lemon Tree Chennai,dated ....,dated - router is outside in the front - rooms in the back has poor to no internet - food is sub standard - age and heavy usage is taking toll - needs major renovation to keep up with US chains.,1,40,Tarih - yönlendirici ön tarafta - arkadaki odaların internette zayıf olması - gıda alt standart - yaş ve ağır kullanım ücret alıyor - ABD zincirlerine ayak uydurmak için büyük bir yenileme gerekiyor.
Lemon Tree Chennai,Reasonable place but has a long way to go..,"We asked for a non smoking room but we did not get one and the AC was not working.. otherwise good location, clean beds and towels ...",2,60,"Sigara içmeyen bir oda istedik ama bir tane almadık ve AC çalışmıyordu .. aksi takdirde iyi konum, temiz yatak ve havlu ..."
Lemon Tree Chennai,Chennai Hotel,Excellent in terms of hygienic and cleanliness. Enjoyed stay. However food prices are comparatively in higher side. Co-operative staff. Best in class. Would like to stay again. Thanks to Leman Tree staff.,3,86,Hijyenik ve temizlik açısından mükemmel. Kalmak zevk. Ancak gıda fiyatları nispeten daha yüksek taraftadır. Kooperatif personeli. En iyisi sınıf. Tekrar kalmak isterim. Leman Tree personeli sayesinde.
Lemon Tree Chennai,Good hotel,Hotel is good. But food cost is too high,3,86,Otel iyidir. Ama yemek maliyeti çok yüksek
Lemon Tree Chennai,Good hotel and staff,"The hotel staff is very friendly and helpful. Rooms are well maintained and clean. The hotel is close by to the airport hence it is very easy accessible. Breakfast, lunch and dinner quality is just too good.",3,86,"Otel personeli çok samimi ve yararlı. Odalar bakımlı ve temiz. Otel, havaalanına yakındır, bu nedenle çok kolay erişilebilir. Kahvaltı, öğle ve akşam yemeği kalitesi çok iyi."
Lemon Tree Chennai,Good for family stay near to airport,Good and enjoyed the stay. Good food. Neat and good room service. Location of the hotel also very good. Near airport and Railway station and IT companies. Sure I will again visit your hotel. Too good for family stay too.,3,86,İyi ve kalmak zevk. İyi yemek. Düzgün ve iyi oda servisi. Otelin konumu da çok iyi. Havaalanı ve tren istasyonu ve BT şirketleri yakınında. Elbette otelinizi tekrar ziyaret edeceğim. Aile kalmak için de çok iyi.
Lemon Tree Chennai,Average stay,"Compared to other lemon tree stay, this was bit disappointing compared to the room comfortability.",3,65,"Diğer limon ağacı konaklamasıyla karşılaştırıldığında, bu oda rahatlığı ile karşılaştırıldığında biraz hayal kırıklığı yarattı."
Lemon Tree Chennai,Very poor AC and service,Very very very very very poor Service. Very very very very very poor Air Conditioning. Very very very very very poor Service. Very very very very very poor Conditioning.,3,65,Çok çok çok çok çok kötü hizmet. Çok çok çok çok çok zayıf klima. Çok çok çok çok çok kötü hizmet. Çok çok çok çok çok kötü koşullandırma.
Lemon Tree Chennai,Horrible experience,The size of the bed is so small that a single person is uncomfortable to sleep. They sell the same bed on double occupancy. Difficult to imagine how two persons can fit on the bed. Washrooms are so small. One can barely move around. Breakfast truly is free. Not complimentary. Food was absolutely not having any taste. Totally waste of money and uncomfortable night.,2,43,"Yatağın boyutu o kadar küçük ki, tek bir kişi uyumaktan rahatsız. Aynı yatağı çift dolulukta satıyorlar. İki kişinin yatağa nasıl sığabileceğini hayal etmek zor. Tuvaletler çok küçük. Kişi zar zor hareket edebilir. Kahvaltı gerçekten ücretsizdir. Ücretsiz değil. Gıda kesinlikle herhangi bir tadı yoktu. Tamamen para kaybı ve rahatsız gece."
Lemon Tree Chennai,Need lot of improvement in food,"Room allotted is small. Single bed in the room. Buffet dinner spread not upto the mark. Quality of food not upto the mark. Breakfast quality need to improve more. Spread of fruits not liked. Need to improve. Moreover, cost of buffet dinner does not match with quality and spread.",3,86,"Ayrılan oda küçük. Odada tek kişilik yatak. Büfe akşam yemeği işarete kadar yayılmadı. Marka kadar değil yiyecek kalitesi. Kahvaltı kalitesi daha fazla gelişmeli. Sevilmeyen meyvelerin yayılması. Geliştirmeniz gerekiyor. Dahası, açık büfe akşam yemeğinin maliyeti kalite ve yayılmış ile eşleşmez."
Lemon Tree Chennai,Good room and service,The room size is small & not as big as you see in photos. The service was good overall. The quality of food at the Bar & restaurant was not that great & they could improve the quality of food & also even reduce the rates.,3,71,Oda boyutu küçük ve fotoğraflarda gördüğünüz kadar büyük değil. Hizmet genel olarak iyi oldu. Bar & restoranda gıda kalitesi o kadar büyük değildi & onlar gıda kalitesini artırabilir ve hatta oranları azaltabilir.
Lemon Tree Chennai,Average stay with average food,No doubt hotel is located in quiet prime location for business travellers but I don't think it is value for money given the room size. The staff is pleasant to deal with. Food variety is also average. They should have facilities like spa for business travellers also who wish to relax after a long day.,3,71,"Şüphesiz Hotel, iş gezginleri için sessiz prime konumda yer almaktadır, ancak oda büyüklüğü göz önüne alındığında para için bir değer olduğunu düşünmüyorum. Personel ile başa çıkmak hoş. Gıda çeşidi de ortalama. Uzun bir günün ardından rahatlamak isteyen iş gezginleri için SPA gibi tesisleri olmalıdır."
Lemon Tree Chennai,Wi-Fi service was available,The overall experience was good in the hotel. The hotel was located near to the airport. The behaviour of the hotel staff was good in the hotel. The food and drinks were available in the hotel was very good. The activities were not available in the hotel. Wi-Fi service was available in the hotel.,3,86,Genel deneyim otelde iyiydi. Otel havaalanının yakınında yer aldı. Otel personeli davranışı otelde iyiydi. Yiyecek ve içecekler otelde mevcuttu çok iyiydi. Etkinlikler otelde mevcut değildi. Wi-Fi hizmeti otelde mevcuttu.
Lemon Tree Chennai,Good quality food and convenient location,Everything that you need was in place.. There was no need to call for any Services. Food quality is also equally good. The location is also convenient for air as well as rail. The reception staff is also very cooperative.,3,100,İhtiyacınız olan her şey mevcuttu .. herhangi bir hizmet çağrısına gerek yoktu. Gıda kalitesi de eşit derecede iyidir. Konumu da hava ve ray için uygundur. Resepsiyon personeli de çok işbirlikçi.
Lemon Tree Chennai,Value for money,"Very clean, value for money. Prompt service. Beautiful aroma. Only problem is view, which is comprise able. The buffet dinner was asko good. We were even provided with take away breakfast at 4:30 in the morning.",3,86,"Çok temiz, para değeri. Hızlı servis. Güzel Aroma. Tek sorun, mümkün olan bir görünümdür. Açık büfe akşam yemeği asho iyi oldu. Hatta sabah 4: 30'da sabah kahvaltısı yapıldı."
Lemon Tree Chennai,Good for short stay,"Cleanliness and hospitality was excellent. The complimentary breakfast was good. The only room facility which was not up to the mark was internet, too slow. I stayed as single but rooms would surely can accommodate a family. Worth for the money I paid so would surely recommend for a short stay.",3,86,"Temizlik ve misafirperverlik mükemmel. Ücretsiz kahvaltı iyiydi. Marka olmayan tek oda tesisi internet, çok yavaştı. Bekar olarak kaldı ama oda kesinlikle bir aileyi barındırabilir. Ben ödedi para için değer kesinlikle kısa bir konaklama için tavsiye ederim."
Lemon Tree Chennai,The Overall review about your hotel in my experience,"The first thing is, it's too costly for a small room. I am not satisfied with your time schedule for. This type of feedback format is somewhat not good for us. And I'm sorry for late reply.",3,65,"İlk şey, küçük bir oda için çok pahalı. Zaman programınızdan memnun değilim. Bu tür geri bildirim biçimi bizim için biraz iyi değil. Ve geç cevap verdiğim için üzgünüm."
